"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"18",18,"enrichment","Astro.1","RRS1-DT",16.1720721602905,5.483413031605e-52,7.54883194017622e-49,10784,3.33000914632548,"ENSG00000246145"
"19",19,"enrichment","Astro.1","LINC00381",16.1168297707999,1.10227288620763e-51,1.43759590106448e-48,16168,2.92227726154959,"ENSG00000226240"
"20",20,"enrichment","Astro.1","GNA14-AS1",16.0878978499458,1.58808578558115e-51,1.96763828833504e-48,11667,5.6988094336904,"ENSG00000231373"
"21",21,"enrichment","Astro.1","PIK3C2A",16.0450280335675,2.72625111237138e-51,3.21697631259823e-48,13463,2.35624485005797,"ENSG00000011405"
"22",22,"enrichment","Astro.1","ENSG00000287941",15.9929678684711,5.2493021588725e-51,5.91262306803912e-48,5394,3.77585147082517,"ENSG00000287941"
"23",23,"enrichment","Astro.1","ENSG00000285871",15.9436430391272,9.75462048910597e-51,1.05024357986155e-47,12664,2.29544050358464,"ENSG00000285871"
"24",24,"enrichment","Astro.1","OTX1",15.9403059935546,1.01718506524121e-50,1.05024357986155e-47,2872,3.53639537606846,"ENSG00000115507"
"25",25,"enrichment","Astro.1","SYPL2",15.9364299348659,1.0678861384732e-50,1.05848874045463e-47,1158,3.39113217745851,"ENSG00000143028"
"26",26,"enrichment","Astro.1","ENSG00000287544",15.9139253600821,1.41618678327395e-50,1.34973494190494e-47,6543,7.25472020292452,"ENSG00000287544"
"27",27,"enrichment","Astro.1","ADPGK-AS1",15.730857568367,1.39559738992177e-49,1.27310447487975e-46,17718,3.74244386139962,"ENSG00000260898"
"28",28,"enrichment","Astro.1","SLC13A5",15.7284247663185,1.43853612980763e-49,1.27310447487975e-46,19301,5.17030344716425,"ENSG00000141485"
"29",29,"enrichment","Astro.1","ENSG00000254575",15.7122336703807,1.759865607904e-49,1.50377481944349e-46,10426,1.72221563440266,"ENSG00000254575"
"30",30,"enrichment","Astro.1","ENSG00000285738",15.6238555613836,5.27842792465173e-49,4.35998146576233e-46,4722,1.11191222719536,"ENSG00000285738"
"31",31,"enrichment","Astro.1","S100A14",15.5984012415963,7.23784557063555e-49,5.78560687872094e-46,1476,1.70987223910508,"ENSG00000189334"
"32",32,"enrichment","Astro.1","DMRTA1",15.5602419473416,1.16119702674278e-48,8.99201947583943e-46,11436,2.28507921193135,"ENSG00000176399"
"33",33,"enrichment","Astro.1","ENSG00000289993",15.5002379784228,2.43859414022963e-48,1.83116250893607e-45,11645,2.21918714592205,"ENSG00000289993"
"34",34,"enrichment","Astro.1","ENSG00000286377",15.4923600313546,2.68777076706102e-48,1.95891057669918e-45,6700,3.20031725486523,"ENSG00000286377"
"35",35,"enrichment","Astro.1","RYR3-DT",15.4812593478578,3.08253965455885e-48,2.18243807542767e-45,17269,3.95373840395905,"ENSG00000259446"
"36",36,"enrichment","Astro.1","ENSG00000270001",15.4628009134522,3.87096284957828e-48,2.66451276145972e-45,22653,2.63576285859073,"ENSG00000270001"
"37",37,"enrichment","Astro.1","ENSG00000287021",15.3776981122849,1.10397147821852e-47,7.36768803303852e-45,6304,4.30012920981097,"ENSG00000287021"
"38",38,"enrichment","Astro.1","ENSG00000267262",15.3758147845544,1.12983109465482e-47,7.36768803303852e-45,21163,3.17516035119923,"ENSG00000267262"
"39",39,"enrichment","Astro.1","GPC5-IT1",15.2881034384552,3.31537217304702e-47,2.10653647302834e-44,16219,2.10425287453036,"ENSG00000236240"
"40",40,"enrichment","Astro.1","GLUD1",15.2440040035467,5.68849267042784e-47,3.52402120933005e-44,12819,3.35777726937093,"ENSG00000148672"
"41",41,"enrichment","Astro.1","FEZF1",15.1556405129513,1.67339367953665e-46,1.01138281411995e-43,10023,1.93643428322585,"ENSG00000128610"
"42",42,"enrichment","Astro.1","TLCD1",15.1526067545395,1.73643214121672e-46,1.01703338601928e-43,19590,2.95791949998099,"ENSG00000160606"
"43",43,"enrichment","Astro.1","ENSG00000288581",15.1512758895985,1.76482790955726e-46,1.01703338601928e-43,16264,3.57943464228315,"ENSG00000288581"
"44",44,"enrichment","Astro.1","NFAT5",15.0985363310785,3.35403697201379e-46,1.88893264014777e-43,18893,1.29872893654088,"ENSG00000102908"
"45",45,"enrichment","Astro.1","TFAP2C",15.082732018439,4.064638701499e-46,2.23826104495878e-43,22974,3.33057371463789,"ENSG00000087510"
"46",46,"enrichment","Astro.1","GPC5-AS1",15.0571092087295,5.54895864871296e-46,2.9891998981545e-43,16221,3.64829317954456,"ENSG00000235984"
"47",47,"enrichment","Astro.1","MT1H",14.966361049628,1.66688153514504e-45,8.78836690231788e-43,18733,3.08984113906323,"ENSG00000205358"
"48",48,"enrichment","Astro.1","APC",14.9644969457909,1.70490079489756e-45,8.80155035365868e-43,7215,2.44627143545549,"ENSG00000134982"
"49",49,"enrichment","Astro.1","TRIM29",14.9596274869186,1.80834284590511e-45,9.14504810643443e-43,14415,3.13197335363307,"ENSG00000137699"
"50",50,"enrichment","Astro.1","LINC01994",14.9571640834531,1.86303208354886e-45,9.23318700606815e-43,5392,3.43032288817994,"ENSG00000241098"
"51",51,"enrichment","Astro.1","ADAMTSL5",14.8894008094878,4.22336053584471e-45,2.05205635447513e-42,21022,2.6288931790778,"ENSG00000185761"
"52",52,"enrichment","Astro.1","ENSG00000288172",14.8597339428671,6.03896639167866e-45,2.87779975357302e-42,13097,3.17305287252116,"ENSG00000288172"
"53",53,"enrichment","Astro.1","GJB6",14.8547979150927,6.40891139124785e-45,2.99646838254947e-42,15866,5.27871185157559,"ENSG00000121742"
"54",54,"enrichment","Astro.1","LINC02785",14.8260219069471,9.06182368510259e-45,4.15837020216375e-42,1132,2.47091655848109,"ENSG00000226822"
"55",55,"enrichment","Astro.1","PLA2G5",14.8010243570287,1.22391360053715e-44,5.51428709478372e-42,282,4.02551008289248,"ENSG00000127472"
"56",56,"enrichment","Astro.1","ENSG00000288840",14.7513463614803,2.22211937707999e-44,9.83287824357896e-42,7901,2.40796786453357,"ENSG00000288840"
"57",57,"enrichment","Astro.1","ENSG00000255206",14.724000208706,3.08404855753936e-44,1.34074953080395e-41,10804,2.57472542401935,"ENSG00000255206"
"58",58,"enrichment","Astro.1","ENSG00000282997",14.7183751103439,3.29900792759105e-44,1.40947269733976e-41,16217,2.85695290902558,"ENSG00000282997"
"59",59,"enrichment","Astro.1","HKDC1",14.6922594989409,4.50971422095684e-44,1.89407997280187e-41,12671,4.27435802191472,"ENSG00000156510"
"60",60,"enrichment","Astro.1","LINC01739",14.66771623628,6.04792005601847e-44,2.4682818710443e-41,854,3.0607536667285,"ENSG00000229537"
"61",61,"enrichment","Astro.1","LINC02123",14.6673275912073,6.07607724510502e-44,2.4682818710443e-41,6659,2.26434070434108,"ENSG00000250668"
"62",62,"enrichment","Astro.1","CASC17",14.6507932693069,7.40309906854495e-44,2.95885153094426e-41,20255,5.34743253870879,"ENSG00000260785"
"63",63,"enrichment","Astro.1","ASPH",14.6311190724415,9.36306499222722e-44,3.68280556360937e-41,10756,2.57686522657776,"ENSG00000198363"
"64",64,"enrichment","Astro.1","ARHGAP5",14.5499295486915,2.46301424135779e-43,9.53648326575721e-41,16540,2.02265305989024,"ENSG00000100852"
"65",65,"enrichment","Astro.1","PRDM16-DT",14.492459526441,4.87444691849888e-43,1.85828914831388e-40,84,5.79206032609783,"ENSG00000177133"
"66",66,"enrichment","Astro.1","GLI1",14.4875925043964,5.16414497763983e-43,1.93890170524113e-40,15207,2.67413689493158,"ENSG00000111087"
"67",67,"enrichment","Astro.1","ACBD7",14.4758945377217,5.93253906519109e-43,2.19415400052889e-40,12373,4.68799260140208,"ENSG00000176244"
"68",68,"enrichment","Astro.1","SLC39A12",14.4629003435374,6.92026413749278e-43,2.52182566657457e-40,12397,6.17570479782231,"ENSG00000148482"
"69",69,"enrichment","Astro.1","RLBP1",14.4373042316473,9.37040782509346e-43,3.36519863631617e-40,17916,4.35407349636915,"ENSG00000140522"
"70",70,"enrichment","Astro.1","FEZF1-AS1",14.4206311518518,1.14137099203254e-42,4.04045331179519e-40,10024,3.52806507660329,"ENSG00000230316"
"71",71,"enrichment","Astro.1","ENSG00000285941",14.4137720475974,1.23780390139863e-42,4.32010995445889e-40,8831,4.96600799538601,"ENSG00000285941"
"72",72,"enrichment","Astro.1","SFXN5",14.3828473041179,1.78375999667522e-42,6.13910732189054e-40,2962,3.89617732710242,"ENSG00000144040"
"73",73,"enrichment","Astro.1","AHCYL2",14.3606028127079,2.31925355686066e-42,7.87275385465851e-40,10072,2.41739103716238,"ENSG00000158467"
"74",74,"enrichment","Astro.1","ENSG00000236754",14.3581913862444,2.38616853892058e-42,7.99044005330432e-40,23401,3.16742046296255,"ENSG00000236754"
"75",75,"enrichment","Astro.1","ENSG00000286387",14.3479016352414,2.69399805712435e-42,8.90096958073885e-40,20256,4.57651461814491,"ENSG00000286387"
"76",76,"enrichment","Astro.1","LPAR3",14.3312829566236,3.27684095185195e-42,1.06271130967734e-39,977,3.07682996018636,"ENSG00000171517"
"77",77,"enrichment","Astro.1","LINC01659",14.3306283098352,3.30221028430811e-42,1.06271130967734e-39,23503,1.65316411012244,"ENSG00000234928"
"78",78,"enrichment","Astro.1","ENSG00000258416",14.287182212875,5.50646575429331e-42,1.7493618127101e-39,16962,4.18684074036691,"ENSG00000258416"
"79",79,"enrichment","Astro.1","ENSG00000258026",14.2575806100716,7.79712215990126e-42,2.44573021673865e-39,15377,2.11983126506572,"ENSG00000258026"
"80",80,"enrichment","Astro.1","FXYD3",14.2508000198149,8.44323622164507e-42,2.61529241965456e-39,21708,2.34623594284453,"ENSG00000089356"
"81",81,"enrichment","Astro.1","LINC00499",14.1851704872745,1.82230506682271e-41,5.57490364887243e-39,6342,7.60091068275953,"ENSG00000251372"
"82",82,"enrichment","Astro.1","ETNPPL",14.1839634033218,1.84823451596453e-41,5.58527454946353e-39,6213,7.24326815062272,"ENSG00000164089"
"83",83,"enrichment","Astro.1","ENSG00000288048",14.1706964323773,2.15861682031377e-41,6.44464154305724e-39,3603,2.64251503651986,"ENSG00000288048"
"84",84,"enrichment","Astro.1","LINC02568",14.1471307017778,2.84335103814707e-41,8.38788556253385e-39,17595,2.6558078461733,"ENSG00000259459"
"85",85,"enrichment","Astro.1","ENSG00000286840",14.1021317673344,4.80796508276913e-41,1.40166323236493e-38,11649,1.65968892153397,"ENSG00000286840"
"86",86,"enrichment","Astro.1","GPAM",14.0972629075643,5.08882178676507e-41,1.45453886064973e-38,13052,3.98599845916077,"ENSG00000119927"
"87",87,"enrichment","Astro.1","MAPK8IP3-AS1",14.096961522606,5.10673449864917e-41,1.45453886064973e-38,18126,1.82031011072048,"ENSG00000261399"
"88",88,"enrichment","Astro.1","ENSG00000254645",14.0696163868523,7.0229024800111e-41,1.97758549380313e-38,13456,2.10913666670916,"ENSG00000254645"
"89",89,"enrichment","Astro.1","AHCYL1",14.0610100313979,7.76303559097451e-41,2.1614384488129e-38,1174,2.76861596698156,"ENSG00000168710"
"90",90,"enrichment","Astro.1","CHI3L1",14.0148916948099,1.32715849326132e-40,3.65410971811283e-38,1978,4.07770760692951,"ENSG00000133048"
"91",91,"enrichment","Astro.1","ENSG00000289184",13.9951158402919,1.66969936325653e-40,4.54671980456009e-38,7094,3.08327919094792,"ENSG00000289184"
"92",92,"enrichment","Astro.1","LHFPL1",13.9820710761166,1.94251488350916e-40,5.23212161014748e-38,24501,3.88929531587492,"ENSG00000182508"
"93",93,"enrichment","Astro.1","ENSG00000253666",13.9740997292105,2.13063312015921e-40,5.67710631371454e-38,11012,2.01115135210389,"ENSG00000253666"
"94",94,"enrichment","Astro.1","LINC02151",13.9618311338755,2.45621051865026e-40,6.47498900554825e-38,14341,1.31744618407309,"ENSG00000236437"
"95",95,"enrichment","Astro.1","ENSG00000257022",13.9427201970008,3.06475470595413e-40,7.99417069616245e-38,14829,3.08627223185649,"ENSG00000257022"
"96",96,"enrichment","Astro.1","CYP4F11",13.9412043136788,3.11901284173591e-40,8.05095189773082e-38,21447,4.12411467204692,"ENSG00000171903"
"97",97,"enrichment","Astro.1","DDIT4L",13.922086573974,3.89125921696768e-40,9.94076323674837e-38,6159,2.71651975182245,"ENSG00000145358"
"98",98,"enrichment","Astro.1","IGFN1",13.9148340874526,4.23169286329618e-40,1.07001376686203e-37,1943,4.42465148923864,"ENSG00000163395"
"99",99,"enrichment","Astro.1","CA12",13.8972839986578,5.18328337110983e-40,1.2973915347081e-37,17594,4.75809485643259,"ENSG00000074410"
"100",100,"enrichment","Astro.1","REPS1",13.8932374856847,5.43132560813594e-40,1.34588248569609e-37,8922,1.7790862818774,"ENSG00000135597"
"101",101,"enrichment","Astro.1","ENSG00000264016",13.8710717326883,7.01521918259159e-40,1.72115971628336e-37,19416,3.10520871680914,"ENSG00000264016"
"102",102,"enrichment","Astro.1","MKLN1",13.8457783581198,9.39113594849162e-40,2.28149361572179e-37,10096,1.29687675008143,"ENSG00000128585"
"103",103,"enrichment","Astro.1","FAM151A",13.7809360102091,1.98054577685417e-39,4.76484702431517e-37,804,2.98012267211226,"ENSG00000162391"
"104",104,"enrichment","Astro.1","ELOVL2-AS1",13.7600574797798,2.51721854193204e-39,5.99775725664193e-37,7960,2.60362655235774,"ENSG00000230314"
"105",105,"enrichment","Astro.1","MACF1",13.750818601243,2.79878174902027e-39,6.60512492768785e-37,587,1.66689479970579,"ENSG00000127603"
"106",106,"enrichment","Astro.1","SLCO1C1",13.7324416583986,3.45543720810125e-39,8.07789943554236e-37,14816,6.88219155286385,"ENSG00000139155"
"107",107,"enrichment","Astro.1","P2RY1",13.7264066306846,3.70293074746143e-39,8.57557232916768e-37,5228,4.96832658446446,"ENSG00000169860"
"108",108,"enrichment","Astro.1","MT1G",13.7181984631058,4.06810680162662e-39,9.33404505039886e-37,18732,4.82646553173931,"ENSG00000125144"
"109",109,"enrichment","Astro.1","ENSG00000253108",13.7126374899614,4.3356746162722e-39,9.85669880653442e-37,10605,4.7763791293889,"ENSG00000253108"
"110",110,"enrichment","Astro.1","GRTP1-AS1",13.7105782676159,4.43914061240462e-39,1.00001731250351e-36,16352,2.13073403095191,"ENSG00000225083"
"111",111,"enrichment","Astro.1","ENSG00000231662",13.7042009465664,4.77542741530863e-39,1.0660819040662e-36,8012,3.34999336496468,"ENSG00000231662"
"112",112,"enrichment","Astro.1","OBI1-AS1",13.6628280742356,7.66511709245068e-39,1.69590715670471e-36,16189,7.88597755867267,"ENSG00000234377"
"113",113,"enrichment","Astro.1","ENSG00000288060",13.6525894153555,8.61615341731271e-39,1.88945382018592e-36,16267,2.34868800975698,"ENSG00000288060"
"114",114,"enrichment","Astro.1","SLC1A2",13.5530837521977,2.67711580724646e-38,5.81920435996205e-36,13576,6.0021445145324,"ENSG00000110436"
"115",115,"enrichment","Astro.1","LINC01473",13.5338844896682,3.32960506438025e-38,7.17457508655153e-36,3696,1.63954884020052,"ENSG00000237877"
"116",116,"enrichment","Astro.1","NTSR2",13.5021940513783,4.77038991079373e-38,1.01905398266783e-35,2489,4.74579256629968,"ENSG00000169006"
"117",117,"enrichment","Astro.1","ENSG00000230001",13.5010877389786,4.83060024682882e-38,1.02309635996939e-35,11346,2.40737681813022,"ENSG00000230001"
"118",118,"enrichment","Astro.1","ZNRF3-AS1",13.4848218982171,5.80839652628758e-38,1.21976327052039e-35,23580,3.13863188167046,"ENSG00000177993"
"119",119,"enrichment","Astro.1","ENSG00000280485",13.4738848964148,6.57428875662154e-38,1.36899895284943e-35,12885,2.52247382475435,"ENSG00000280485"
"120",120,"enrichment","Astro.1","ENSG00000273209",13.4528686210291,8.33938783277664e-38,1.72208358746838e-35,3803,1.38714533762774,"ENSG00000273209"
"121",121,"enrichment","Astro.1","ENSG00000287200",13.4360896042971,1.00813521851345e-37,2.06459427394737e-35,15206,1.88753984735072,"ENSG00000287200"
"122",122,"enrichment","Astro.1","ENSG00000253444",13.421199650835,1.19280954827002e-37,2.42277218083041e-35,10343,2.88113273482237,"ENSG00000253444"
"123",123,"enrichment","Astro.1","ENSG00000254239",13.3689641404103,2.14991442436829e-37,4.33129101104441e-35,7374,2.63709501647839,"ENSG00000254239"
"124",124,"enrichment","Astro.1","ENSG00000253671",13.3662161506246,2.21749424676721e-37,4.4314118899106e-35,10446,4.47431987804379,"ENSG00000253671"
"125",125,"enrichment","Astro.1","ADORA2B",13.3560790089822,2.48559704250718e-37,4.92744757706623e-35,19450,4.62114038690841,"ENSG00000170425"
"126",126,"enrichment","Astro.1","LINC01814",13.3400579742462,2.97658814467536e-37,5.85395668452822e-35,2449,4.17738658389553,"ENSG00000236008"
"127",127,"enrichment","Astro.1","S1PR1",13.3299293539552,3.33565205418136e-37,6.50846125217434e-35,1112,4.8182943187173,"ENSG00000170989"
"128",128,"enrichment","Astro.1","ENSG00000291288",13.323160212996,3.59934216742407e-37,6.96810147724754e-35,12317,2.07437877285031,"ENSG00000291288"
"129",129,"enrichment","Astro.1","IL33",13.3108598754052,4.13272455065145e-37,7.93867553218163e-35,11369,5.49552161934043,"ENSG00000137033"
"130",130,"enrichment","Astro.1","BBOX1",13.3094581473342,4.19829683958233e-37,8.00259966806539e-35,13518,5.7955084085427,"ENSG00000129151"
"131",131,"enrichment","Astro.1","GRIN2C",13.2990547417498,4.71844506747731e-37,8.92542509710594e-35,20292,5.90956034885407,"ENSG00000161509"
"132",132,"enrichment","Astro.1","SDS",13.2879502272587,5.34458470667425e-37,1.00332431084385e-34,15640,4.2752524917835,"ENSG00000135094"
"133",133,"enrichment","Astro.1","SDC4",13.2828412968236,5.65979773082823e-37,1.05450968248063e-34,22861,6.00869864230754,"ENSG00000124145"
"134",134,"enrichment","Astro.1","THBS3-AS1",13.2310922582754,1.01046935624535e-36,1.86861422744476e-34,1530,5.01698585395712,"ENSG00000231064"
"135",135,"enrichment","Astro.1","ENSG00000289524",13.2270777569066,1.05687428121933e-36,1.93995145841593e-34,5200,1.92023942481113,"ENSG00000289524"
"136",136,"enrichment","Astro.1","FZD8",13.22176009821,1.12162429027687e-36,2.04366543478389e-34,12495,3.95337556380495,"ENSG00000177283"
"137",137,"enrichment","Astro.1","ENSG00000284196",13.2203935278494,1.1388925157753e-36,2.05998222926364e-34,16195,4.06055155153134,"ENSG00000284196"
"138",138,"enrichment","Astro.1","CCDC190",13.212351802158,1.2460048364816e-36,2.23739129333436e-34,1689,4.19119306272174,"ENSG00000185860"
"139",139,"enrichment","Astro.1","ENSG00000254302",13.2100454408821,1.27853484375658e-36,2.27928729699913e-34,10604,3.61015267580456,"ENSG00000254302"
"140",140,"enrichment","Astro.1","ADGRV1",13.2088626530662,1.29554399081368e-36,2.29311286374021e-34,7114,6.63232788587009,"ENSG00000164199"
"141",141,"enrichment","Astro.1","LINC00529",13.1807181701814,1.77388005338686e-36,3.11749983850541e-34,10398,2.1334618637297,"ENSG00000236827"
"142",142,"enrichment","Astro.1","LINC01532",13.1599036287223,2.23731787305142e-36,3.90427724607142e-34,21636,2.216526399048,"ENSG00000267014"
"143",143,"enrichment","Astro.1","ENSG00000259347",13.1489380577758,2.52807586058935e-36,4.38081956821008e-34,17656,4.55247173759847,"ENSG00000259347"
"144",144,"enrichment","Astro.1","ENSG00000287283",13.133225629145,3.01141510295221e-36,5.18214348966359e-34,899,2.09475352658835,"ENSG00000287283"
"145",145,"enrichment","Astro.1","ENSG00000219445",13.1225978430724,3.38944539971656e-36,5.79244531068802e-34,10040,2.15932287364564,"ENSG00000219445"
"146",146,"enrichment","Astro.1","GPC5-AS2",13.1124156798266,3.7958313908396e-36,6.44251382637023e-34,16218,4.92119003708166,"ENSG00000232885"
"147",147,"enrichment","Astro.1","GDPD2",13.0964314907784,4.53373456581143e-36,7.64258112522497e-34,24313,3.67211331149487,"ENSG00000130055"
"148",148,"enrichment","Astro.1","AQP4",13.0886328365543,4.94394862554708e-36,8.27777344196329e-34,20691,6.13180141355078,"ENSG00000171885"
"149",149,"enrichment","Astro.1","ENSG00000276509",13.0688895375743,6.15517902441512e-36,1.02365997466448e-33,1343,1.74405765709745,"ENSG00000276509"
"150",150,"enrichment","Astro.1","PAX6",13.0610756349442,6.71240967404674e-36,1.10889007815252e-33,13546,5.58863788896968,"ENSG00000007372"
"151",151,"enrichment","Astro.1","ENSG00000244125",13.0593500234843,6.84208197291341e-36,1.12282643237612e-33,3438,1.39425975639653,"ENSG00000244125"
"152",152,"enrichment","Astro.1","RALGAPA2",13.0360199045923,8.86060363434677e-36,1.44451156617838e-33,22635,1.39636703171488,"ENSG00000188559"
"153",153,"enrichment","Astro.1","CYP11A1",13.0348936617637,8.97180560714548e-36,1.45308067284356e-33,17736,3.0846795940429,"ENSG00000140459"
"154",154,"enrichment","Astro.1","PYGM",13.0251063158943,9.99856555530892e-36,1.60886009389971e-33,13852,4.28749707488848,"ENSG00000068976"
"155",155,"enrichment","Astro.1","S1PR1-DT",12.9824194679839,1.60286417629903e-35,2.56251447023806e-33,1111,2.09547489497618,"ENSG00000225938"
"156",156,"enrichment","Astro.1","ENSG00000232555",12.9789580392437,1.6653157176221e-35,2.64528996683819e-33,3602,4.55288510252714,"ENSG00000232555"
"157",157,"enrichment","Astro.1","LINC01727",12.9767381861132,1.706635096246e-35,2.6914977149735e-33,22645,4.24681706456545,"ENSG00000279082"
"158",158,"enrichment","Astro.1","ELOVL2",12.976235720346,1.71612848654485e-35,2.6914977149735e-33,7959,5.26626372960646,"ENSG00000197977"
"159",159,"enrichment","Astro.1","ENSG00000277196",12.9606969964618,2.0371387254529e-35,3.17486148532848e-33,24780,3.80201972516024,"ENSG00000277196"
"160",160,"enrichment","Astro.1","ENSG00000287037",12.9488409654357,2.32167218280439e-35,3.5956897931183e-33,5995,2.59967569364966,"ENSG00000287037"
"161",161,"enrichment","Astro.1","ID4",12.9326876242414,2.77398855934594e-35,4.2695302174281e-33,8014,6.14358148243136,"ENSG00000172201"
"162",162,"enrichment","Astro.1","ZNRF3-IT1",12.926513542363,2.96916343542402e-35,4.54172036603748e-33,23579,2.07879020729461,"ENSG00000235786"
"163",163,"enrichment","Astro.1","F11-AS1",12.9150786615666,3.36743730214179e-35,5.1064390428584e-33,6600,6.29939786645209,"ENSG00000251165"
"164",164,"enrichment","Astro.1","UGP2",12.9147519934447,3.37956417687158e-35,5.1064390428584e-33,2876,1.5670298296996,"ENSG00000169764"
"165",165,"enrichment","Astro.1","PPP1R9A-AS1",12.8866695733617,4.60223266024326e-35,6.91171668611079e-33,9780,6.63059951586892,"ENSG00000236197"
"166",166,"enrichment","Astro.1","PPP1R3C",12.884721995814,4.70177506958915e-35,7.01867386894092e-33,12864,5.18532381249989,"ENSG00000119938"
"167",167,"enrichment","Astro.1","FAM240C",12.8811781508729,4.88843215449357e-35,7.25361369990123e-33,4129,1.74837608108236,"ENSG00000216921"
"168",168,"enrichment","Astro.1","ENSG00000272405",12.8764945851798,5.14647755151149e-35,7.59105438847945e-33,1582,3.24756355754034,"ENSG00000272405"
"169",169,"enrichment","Astro.1","ENSG00000287127",12.8722096759188,5.39441214767986e-35,7.90967651002999e-33,10783,4.72147080626253,"ENSG00000287127"
"170",170,"enrichment","Astro.1","GLI3",12.8478701805146,7.04574514308042e-35,1.02702096850313e-32,9453,6.80307244429195,"ENSG00000106571"
"171",171,"enrichment","Astro.1","MT1JP",12.8309977904383,8.47694077261673e-35,1.22841282073358e-32,18728,1.93728124335822,"ENSG00000290662"
"172",172,"enrichment","Astro.1","ENSG00000272856",12.8232554753572,9.22716278355772e-35,1.32935519637535e-32,6099,1.47100953696325,"ENSG00000272856"
"173",173,"enrichment","Astro.1","ENSG00000289944",12.8194857103064,9.61600920260885e-35,1.37736825457022e-32,13501,1.52257513660476,"ENSG00000289944"
"174",174,"enrichment","Astro.1","GJA1",12.7774839835823,1.52224449040437e-34,2.16788611909312e-32,8819,5.95462239736327,"ENSG00000152661"
"175",175,"enrichment","Astro.1","CEP85L",12.774713423272,1.56901653485968e-34,2.22172741336131e-32,8808,1.51417683404568,"ENSG00000111860"
"176",176,"enrichment","Astro.1","EMX2",12.7671523808565,1.70406422355948e-34,2.39924496930705e-32,13096,5.6035831053342,"ENSG00000170370"
"177",177,"enrichment","Astro.1","ENSG00000258114",12.7646868458952,1.75055460879897e-34,2.45077645231856e-32,13094,1.98558133703941,"ENSG00000258114"
"178",178,"enrichment","Astro.1","OSTM1-AS1",12.7598839037864,1.84477381248115e-34,2.56817388052151e-32,8725,2.82691815493673,"ENSG00000225174"
"179",179,"enrichment","Astro.1","LINC02884",12.7383461246916,2.33327769339508e-34,3.23009057219721e-32,1213,5.26189342817979,"ENSG00000231246"
"180",180,"enrichment","Astro.1","ZIC5",12.7274314367705,2.62798793768731e-34,3.61786339421619e-32,16266,4.22932291522218,"ENSG00000139800"
"181",181,"enrichment","Astro.1","EMX2OS",12.7233175054218,2.74843722117822e-34,3.75624045838174e-32,13095,5.89088408642626,"ENSG00000229847"
"182",182,"enrichment","Astro.1","RANBP3L",12.7229713005194,2.7588206756476e-34,3.75624045838174e-32,6779,6.52973466306627,"ENSG00000164188"
